user_id,First_tran_date,Location,Age,Gender
31862478,2017-05-11,HCMC,28_to_32,FEMALE
38844272,2017-05-12,HN,>37,MALE
38852016,2017-05-13,HCMC,unknown,MALE
38780456,2017-05-16,HCMC,>37,MALE
38888243,2017-05-17,Other Cities,unknown,FEMALE
37370573,2017-05-17,HN,>37,MALE
36408734,2017-05-17,Other Cities,28_to_32,FEMALE
38884601,2017-05-17,HN,28_to_32,MALE
38865257,2017-05-17,HCMC,23_to_27,FEMALE
38838834,2017-05-17,Other Cities,unknown,MALE
38894377,2017-05-18,HN,>37,FEMALE
21738274,2017-05-18,HCMC,28_to_32,FEMALE
33645418,2017-05-18,Other Cities,>37,MALE
37535907,2017-05-18,HCMC,23_to_27,FEMALE
35009321,2017-05-20,HCMC,28_to_32,MALE
38895135,2017-05-20,HN,28_to_32,MALE
653029,2017-05-20,HCMC,28_to_32,MALE
38387661,2017-05-20,Other Cities,28_to_32,MALE
38873019,2017-05-20,Other Cities,>37,MALE
38518215,2017-05-20,Other Cities,28_to_32,FEMALE
34089526,2017-05-21,HCMC,28_to_32,FEMALE
38712270,2017-05-21,Other Cities,28_to_32,MALE
34754611,2017-05-22,HCMC,28_to_32,MALE
38896643,2017-05-22,Other Cities,23_to_27,MALE
38947185,2017-05-22,Other Cities,33_to_37,MALE
38963323,2017-05-23,HCMC,>37,FEMALE
33951553,2017-05-24,HCMC,33_to_37,MALE
38893572,2017-05-24,Other Cities,unknown,MALE
35278743,2017-05-24,Other Cities,33_to_37,FEMALE
38761001,2017-05-24,Other Cities,23_to_27,FEMALE
38978607,2017-05-24,Other Cities,>37,MALE
18737669,2017-05-26,HCMC,23_to_27,MALE
37853765,2017-05-26,HN,23_to_27,MALE
31677688,2017-05-26,Other Cities,23_to_27,MALE
38970909,2017-05-27,HN,unknown,MALE
26763153,2017-05-27,HCMC,28_to_32,MALE
39026035,2017-05-28,HCMC,33_to_37,MALE
33864425,2017-05-29,HCMC,>37,FEMALE
39026392,2017-05-30,HN,unknown,MALE
5159231,2017-05-31,Other Cities,23_to_27,FEMALE
38611639,2017-05-31,Other Cities,23_to_27,MALE
39030272,2017-05-31,Other Cities,28_to_32,FEMALE
17137194,2017-05-31,Other Cities,28_to_32,MALE
39003314,2017-05-31,HN,>37,MALE
13162717,2017-05-31,Other Cities,28_to_32,FEMALE
38647040,2017-06-01,HCMC,28_to_32,MALE
8581142,2017-06-01,HCMC,23_to_27,MALE
39075419,2017-06-01,HCMC,28_to_32,FEMALE
33564053,2017-06-01,Other Cities,unknown,MALE
4626126,2017-06-01,HCMC,33_to_37,FEMALE
39075741,2017-06-01,Other Cities,33_to_37,MALE
39083172,2017-06-01,Other Cities,28_to_32,MALE
38942407,2017-06-01,HN,23_to_27,FEMALE
24532249,2017-06-01,HCMC,>37,FEMALE
38860352,2017-06-01,HCMC,23_to_27,FEMALE
38844670,2017-06-02,HN,28_to_32,FEMALE
39088803,2017-06-03,Other Cities,unknown,MALE
21795132,2017-06-03,HCMC,unknown,FEMALE
37169593,2017-06-03,Other Cities,23_to_27,FEMALE
1354481,2017-06-03,Other Cities,33_to_37,MALE
39081761,2017-06-03,Other Cities,28_to_32,FEMALE
38928600,2017-06-04,Other Cities,33_to_37,FEMALE
39106427,2017-06-04,HCMC,28_to_32,MALE
38454546,2017-06-05,Other Cities,23_to_27,MALE
20855720,2017-06-05,HN,28_to_32,MALE
39114503,2017-06-05,Other Cities,unknown,FEMALE
39109084,2017-06-05,Other Cities,18_to_22,FEMALE
28284368,2017-06-06,Other Cities,28_to_32,MALE
36801700,2017-06-06,HCMC,28_to_32,MALE
38698758,2017-06-06,Other Cities,23_to_27,FEMALE
36980783,2017-06-06,Other Cities,18_to_22,MALE
36362262,2017-06-06,HCMC,23_to_27,MALE
39032317,2017-06-06,Other Cities,33_to_37,MALE
26367601,2017-06-06,HCMC,33_to_37,MALE
36350359,2017-06-07,Other Cities,unknown,FEMALE
13420237,2017-06-07,Other Cities,28_to_32,FEMALE
22978764,2017-06-08,Other Cities,28_to_32,FEMALE
38301515,2017-06-08,HN,23_to_27,FEMALE
33910948,2017-06-08,Other Cities,>37,MALE
32829092,2017-06-08,HCMC,33_to_37,FEMALE
6151111,2017-06-08,HN,23_to_27,FEMALE
21740835,2017-06-09,Other Cities,28_to_32,FEMALE
39155454,2017-06-09,HN,>37,MALE
19279815,2017-06-09,HCMC,28_to_32,FEMALE
31583117,2017-06-10,Other Cities,23_to_27,MALE
39164212,2017-06-10,HCMC,23_to_27,FEMALE
39107493,2017-06-11,HCMC,23_to_27,MALE
36661545,2017-06-11,Other Cities,unknown,MALE
39185834,2017-06-12,Other Cities,unknown,FEMALE
39196146,2017-06-13,HCMC,33_to_37,MALE
7278552,2017-06-14,Other Cities,28_to_32,MALE
36182716,2017-06-14,HN,unknown,FEMALE
2456874,2017-06-14,Other Cities,33_to_37,MALE
39169829,2017-06-14,HCMC,23_to_27,MALE
39189051,2017-06-14,Other Cities,28_to_32,MALE
39208378,2017-06-15,HCMC,28_to_32,MALE
29180317,2017-06-15,HCMC,28_to_32,MALE
39220497,2017-06-16,HN,33_to_37,FEMALE
36164302,2017-06-16,HCMC,unknown,MALE
24838262,2017-06-16,Other Cities,28_to_32,MALE
36609531,2017-06-16,Other Cities,33_to_37,FEMALE
15881898,2017-06-17,Other Cities,33_to_37,MALE
34298848,2017-06-20,Other Cities,18_to_22,FEMALE
39035008,2017-06-20,Other Cities,unknown,MALE
30509594,2017-06-20,Other Cities,28_to_32,MALE
39142261,2017-06-20,Other Cities,28_to_32,FEMALE
35498065,2017-06-21,Other Cities,unknown,MALE
39282591,2017-06-21,Other Cities,23_to_27,MALE
6504789,2017-06-22,Other Cities,33_to_37,FEMALE
36588456,2017-06-22,HCMC,18_to_22,MALE
10066423,2017-06-22,Other Cities,unknown,FEMALE
39296446,2017-06-22,Other Cities,28_to_32,MALE
19561398,2017-06-23,HCMC,unknown,MALE
39300728,2017-06-23,HCMC,28_to_32,MALE
21765132,2017-06-23,Other Cities,unknown,FEMALE
35085766,2017-06-23,HN,23_to_27,MALE
27289705,2017-06-23,HN,>37,MALE
22869382,2017-06-24,Other Cities,28_to_32,MALE
35056857,2017-06-24,HCMC,33_to_37,FEMALE
36583286,2017-06-24,HN,23_to_27,MALE
36949380,2017-06-25,Other Cities,23_to_27,FEMALE
39318474,2017-06-25,Other Cities,23_to_27,MALE
39315131,2017-06-25,HN,23_to_27,FEMALE
39181569,2017-06-26,Other Cities,>37,FEMALE
2149984,2017-06-26,HCMC,>37,MALE
39322912,2017-06-26,Other Cities,28_to_32,MALE
35643033,2017-06-26,Other Cities,28_to_32,MALE
3945468,2017-06-26,HCMC,28_to_32,MALE
8518150,2017-06-27,HCMC,28_to_32,MALE
917241,2017-06-28,HCMC,28_to_32,MALE
39352663,2017-06-29,Other Cities,28_to_32,MALE
39222363,2017-06-30,HN,28_to_32,MALE
39354057,2017-06-30,Other Cities,23_to_27,MALE
30989684,2017-06-30,HCMC,28_to_32,MALE
30345585,2017-06-30,Other Cities,28_to_32,MALE
23813718,2017-06-30,HCMC,28_to_32,MALE
39381501,2017-07-01,Other Cities,33_to_37,MALE
39376221,2017-07-01,Other Cities,unknown,MALE
38875216,2017-07-03,Other Cities,>37,FEMALE
35002596,2017-07-03,HCMC,28_to_32,FEMALE
38867301,2017-07-04,HN,28_to_32,MALE
113806,2017-07-04,HCMC,28_to_32,FEMALE
34152768,2017-07-04,Other Cities,23_to_27,MALE
4193774,2017-07-05,HCMC,28_to_32,FEMALE
39412847,2017-07-05,HCMC,33_to_37,MALE
39173532,2017-07-06,Other Cities,28_to_32,MALE
37089908,2017-07-06,Other Cities,23_to_27,FEMALE
4857314,2017-07-06,Other Cities,28_to_32,MALE
29228332,2017-07-06,Other Cities,33_to_37,MALE
39422394,2017-07-07,Other Cities,23_to_27,MALE
34189587,2017-07-07,HCMC,28_to_32,MALE
20253440,2017-07-07,Other Cities,>37,FEMALE
13416389,2017-07-07,HCMC,33_to_37,MALE
39089922,2017-07-08,Other Cities,28_to_32,MALE
3355827,2017-07-09,Other Cities,28_to_32,MALE
39356946,2017-07-10,Other Cities,28_to_32,FEMALE
39451821,2017-07-11,HCMC,23_to_27,FEMALE
39452569,2017-07-11,Other Cities,unknown,MALE
13274202,2017-07-11,Other Cities,28_to_32,FEMALE
37564788,2017-07-11,HCMC,23_to_27,MALE
37079615,2017-07-12,HCMC,unknown,FEMALE
39048968,2017-07-12,HCMC,>37,MALE
35119500,2017-07-12,HCMC,23_to_27,MALE
38688852,2017-07-12,Other Cities,28_to_32,FEMALE
39340639,2017-07-13,HCMC,28_to_32,MALE
39454396,2017-07-14,HCMC,unknown,MALE
13112220,2017-07-14,HCMC,33_to_37,MALE
39471252,2017-07-14,Other Cities,28_to_32,FEMALE
37091347,2017-07-14,Other Cities,unknown,MALE
36663906,2017-07-14,Other Cities,unknown,FEMALE
39492087,2017-07-15,Other Cities,33_to_37,FEMALE
14489396,2017-07-15,HCMC,33_to_37,FEMALE
35875274,2017-07-17,Other Cities,28_to_32,MALE
39514860,2017-07-18,Other Cities,23_to_27,MALE
39497019,2017-07-18,Other Cities,28_to_32,FEMALE
27903716,2017-07-19,HCMC,23_to_27,MALE
38738511,2017-07-20,Other Cities,33_to_37,FEMALE
37372742,2017-07-20,HCMC,>37,FEMALE
39491704,2017-07-20,HN,23_to_27,FEMALE
13847415,2017-07-20,Other Cities,23_to_27,MALE
39347978,2017-07-20,Other Cities,28_to_32,MALE
39416105,2017-07-20,Other Cities,28_to_32,MALE
38995984,2017-07-20,Other Cities,23_to_27,MALE
30197315,2017-07-21,HCMC,>37,MALE
39539759,2017-07-21,HCMC,18_to_22,MALE
29165112,2017-07-21,HCMC,33_to_37,MALE
4156216,2017-07-21,Other Cities,23_to_27,MALE
34589794,2017-07-23,HN,33_to_37,FEMALE
39485251,2017-07-25,Other Cities,18_to_22,FEMALE
39582116,2017-07-26,HCMC,23_to_27,FEMALE
34997329,2017-07-27,HCMC,23_to_27,MALE
39603187,2017-07-27,Other Cities,unknown,FEMALE
36020610,2017-07-27,HN,23_to_27,MALE
31443965,2017-07-27,Other Cities,>37,MALE
39603219,2017-07-28,HCMC,28_to_32,MALE
39615055,2017-07-28,Other Cities,28_to_32,MALE
39616380,2017-07-28,HN,28_to_32,FEMALE
39145644,2017-07-28,HN,23_to_27,MALE
6294441,2017-07-28,Other Cities,28_to_32,MALE
35737706,2017-07-29,Other Cities,33_to_37,MALE
30021507,2017-07-29,Other Cities,23_to_27,FEMALE
39535813,2017-07-29,Other Cities,unknown,MALE
36520223,2017-07-29,Other Cities,33_to_37,MALE
38865727,2017-07-31,Other Cities,unknown,FEMALE
27122138,2017-08-01,HCMC,23_to_27,MALE
37584174,2017-08-01,Other Cities,28_to_32,MALE
23952076,2017-08-02,HN,23_to_27,FEMALE
5147678,2017-08-03,HCMC,28_to_32,FEMALE
14012439,2017-08-03,Other Cities,unknown,MALE
39666607,2017-08-03,HCMC,33_to_37,FEMALE
39643441,2017-08-03,HCMC,33_to_37,FEMALE
31446868,2017-08-03,HCMC,28_to_32,FEMALE
2480145,2017-08-03,HCMC,>37,FEMALE
34074086,2017-08-03,HCMC,>37,MALE
32739339,2017-08-04,Other Cities,unknown,FEMALE
39100459,2017-08-04,Other Cities,23_to_27,MALE
1741012,2017-08-04,HCMC,28_to_32,FEMALE
33919320,2017-08-05,HCMC,28_to_32,MALE
37029188,2017-08-06,Other Cities,unknown,FEMALE
39495979,2017-08-07,HCMC,23_to_27,FEMALE
39689439,2017-08-07,HCMC,23_to_27,MALE
39241413,2017-08-07,HN,28_to_32,MALE
10880639,2017-08-07,HCMC,23_to_27,MALE
39670309,2017-08-07,HCMC,unknown,FEMALE
39265543,2017-08-08,HCMC,23_to_27,FEMALE
39676958,2017-08-09,Other Cities,unknown,FEMALE
33905234,2017-08-10,Other Cities,33_to_37,MALE
33073883,2017-08-10,Other Cities,28_to_32,FEMALE
39621258,2017-08-11,HCMC,unknown,FEMALE
38716893,2017-08-11,Other Cities,unknown,MALE
39716472,2017-08-11,HCMC,23_to_27,FEMALE
29449058,2017-08-11,HCMC,>37,FEMALE
39704637,2017-08-12,HN,33_to_37,MALE
39720532,2017-08-12,HCMC,>37,MALE
33928468,2017-08-12,Other Cities,unknown,FEMALE
39734826,2017-08-13,Other Cities,28_to_32,FEMALE
285885,2017-08-13,HCMC,33_to_37,FEMALE
39323324,2017-08-13,HCMC,28_to_32,FEMALE
29217420,2017-08-15,Other Cities,23_to_27,FEMALE
38477958,2017-08-15,Other Cities,28_to_32,MALE
39743356,2017-08-15,HCMC,28_to_32,MALE
27292548,2017-08-15,Other Cities,28_to_32,FEMALE
39604030,2017-08-16,HCMC,>37,FEMALE
39756554,2017-08-16,Other Cities,23_to_27,MALE
7601075,2017-08-16,HCMC,>37,MALE
36308078,2017-08-16,HN,28_to_32,MALE
5721488,2017-08-17,HCMC,28_to_32,MALE
37305610,2017-08-17,Other Cities,28_to_32,MALE
20719576,2017-08-17,Other Cities,28_to_32,FEMALE
33104581,2017-08-19,HN,>37,FEMALE
39714861,2017-08-19,HCMC,28_to_32,MALE
39733911,2017-08-19,HN,28_to_32,MALE
34110191,2017-08-19,Other Cities,23_to_27,MALE
35427125,2017-08-19,Other Cities,23_to_27,FEMALE
39780692,2017-08-19,HCMC,28_to_32,MALE
39045459,2017-08-19,HN,23_to_27,FEMALE
25035334,2017-08-20,Other Cities,>37,MALE
18034834,2017-08-20,Other Cities,unknown,FEMALE
37509588,2017-08-22,HCMC,33_to_37,FEMALE
39754143,2017-08-23,HCMC,33_to_37,FEMALE
35459440,2017-08-23,Other Cities,23_to_27,MALE
13893398,2017-08-23,Other Cities,unknown,FEMALE
33921100,2017-08-25,Other Cities,23_to_27,MALE
39826458,2017-08-25,Other Cities,23_to_27,MALE
25557347,2017-08-26,Other Cities,33_to_37,MALE
39375163,2017-08-27,Other Cities,23_to_27,MALE
39847115,2017-08-28,HCMC,28_to_32,MALE
16126926,2017-08-28,Other Cities,33_to_37,FEMALE
35930966,2017-08-29,Other Cities,28_to_32,FEMALE
27576375,2017-08-29,Other Cities,33_to_37,FEMALE
36083008,2017-08-29,HCMC,28_to_32,MALE
9800379,2017-08-29,Other Cities,33_to_37,FEMALE
39744791,2017-08-30,HCMC,33_to_37,MALE
39816433,2017-08-30,HCMC,23_to_27,MALE
36105910,2017-08-30,HCMC,28_to_32,MALE
36646936,2017-08-30,Other Cities,28_to_32,MALE
39793072,2017-08-30,HCMC,28_to_32,FEMALE
29839729,2017-08-30,Other Cities,unknown,MALE
39866897,2017-08-31,Other Cities,23_to_27,MALE
39231980,2017-08-31,Other Cities,23_to_27,FEMALE
39011476,2017-08-31,HCMC,23_to_27,MALE
39636518,2017-08-31,Other Cities,33_to_37,FEMALE
38766696,2017-08-31,HCMC,28_to_32,MALE
39869051,2017-08-31,Other Cities,28_to_32,FEMALE
39873077,2017-09-01,Other Cities,18_to_22,MALE
29812806,2017-09-01,HCMC,28_to_32,MALE
1081014,2017-09-01,HCMC,33_to_37,FEMALE
39630437,2017-09-01,HCMC,33_to_37,MALE
39873070,2017-09-01,HN,28_to_32,MALE
39394639,2017-09-02,HCMC,>37,MALE
39847324,2017-09-02,Other Cities,18_to_22,FEMALE
39050615,2017-09-02,HCMC,23_to_27,MALE
27726642,2017-09-03,HCMC,28_to_32,MALE
12959106,2017-09-04,Other Cities,>37,FEMALE
39871427,2017-09-04,HN,23_to_27,MALE
39769123,2017-09-05,HCMC,33_to_37,MALE
39896006,2017-09-05,HCMC,>37,MALE
28683390,2017-09-05,HCMC,23_to_27,FEMALE
39892956,2017-09-05,HCMC,28_to_32,FEMALE
36664855,2017-09-05,Other Cities,28_to_32,MALE
33446815,2017-09-05,HCMC,>37,MALE
35509115,2017-09-06,HCMC,28_to_32,MALE
39557297,2017-09-06,Other Cities,unknown,MALE
23073165,2017-09-06,Other Cities,28_to_32,MALE
7614373,2017-09-07,HCMC,28_to_32,MALE
30531942,2017-09-08,HCMC,23_to_27,FEMALE
39905135,2017-09-08,Other Cities,unknown,FEMALE
39437251,2017-09-09,Other Cities,>37,MALE
39843032,2017-09-10,Other Cities,28_to_32,MALE
23282059,2017-09-10,HCMC,28_to_32,MALE
26280521,2017-09-11,HCMC,33_to_37,MALE
39953894,2017-09-11,HN,28_to_32,FEMALE
39894255,2017-09-11,HCMC,28_to_32,FEMALE
36715745,2017-09-12,Other Cities,23_to_27,MALE
33770156,2017-09-12,Other Cities,28_to_32,MALE
39897573,2017-09-12,HCMC,unknown,FEMALE
39959354,2017-09-12,Other Cities,23_to_27,MALE
39962425,2017-09-13,Other Cities,23_to_27,MALE
34116403,2017-09-15,Other Cities,unknown,MALE
39981325,2017-09-16,HN,23_to_27,MALE
3601103,2017-09-16,Other Cities,33_to_37,FEMALE
30007241,2017-09-17,HN,28_to_32,MALE
39626611,2017-09-17,Other Cities,28_to_32,FEMALE
33467239,2017-09-18,Other Cities,33_to_37,FEMALE
39993854,2017-09-18,HCMC,>37,MALE
39996251,2017-09-19,HCMC,33_to_37,MALE
39853481,2017-09-19,Other Cities,23_to_27,FEMALE
34034878,2017-09-20,HCMC,23_to_27,MALE
32129938,2017-09-20,HN,23_to_27,MALE
18315486,2017-09-20,Other Cities,28_to_32,MALE
39556542,2017-09-20,HN,>37,FEMALE
38586445,2017-09-20,HN,unknown,FEMALE
37584275,2017-09-20,Other Cities,>37,FEMALE
38397473,2017-09-22,Other Cities,28_to_32,FEMALE
32866540,2017-09-22,Other Cities,33_to_37,MALE
39994955,2017-09-23,HCMC,28_to_32,MALE
22306788,2017-09-23,Other Cities,unknown,MALE
34087235,2017-09-24,Other Cities,23_to_27,MALE
26487348,2017-09-24,HCMC,33_to_37,FEMALE
36864020,2017-09-25,HN,unknown,MALE
38299892,2017-09-27,Other Cities,28_to_32,FEMALE
39964062,2017-09-28,HCMC,28_to_32,MALE
35430745,2017-09-28,HCMC,23_to_27,MALE
39844965,2017-09-28,HCMC,>37,FEMALE
22316542,2017-09-28,Other Cities,33_to_37,MALE
36316879,2017-09-28,HCMC,28_to_32,FEMALE
38982540,2017-09-29,Other Cities,unknown,FEMALE
39648300,2017-09-29,HCMC,33_to_37,MALE
39921381,2017-09-29,Other Cities,33_to_37,MALE
38772609,2017-09-30,HN,unknown,FEMALE
39359996,2017-10-01,Other Cities,23_to_27,FEMALE
39839374,2017-10-01,HCMC,28_to_32,FEMALE
39668530,2017-10-01,Other Cities,unknown,MALE
39926272,2017-10-01,Other Cities,23_to_27,MALE
34302173,2017-10-01,Other Cities,unknown,MALE
39570597,2017-10-01,HN,23_to_27,MALE
38550505,2017-10-01,Other Cities,23_to_27,MALE
14163567,2017-10-01,HCMC,23_to_27,MALE
38978680,2017-10-02,Other Cities,28_to_32,MALE
39905874,2017-10-02,Other Cities,28_to_32,MALE
39954161,2017-10-03,HCMC,28_to_32,FEMALE
6335088,2017-10-04,HCMC,23_to_27,MALE
10141228,2017-10-04,Other Cities,33_to_37,MALE
39924921,2017-10-05,HCMC,28_to_32,MALE
39366845,2017-10-05,Other Cities,23_to_27,FEMALE
39678039,2017-10-05,Other Cities,28_to_32,MALE
7713369,2017-10-05,Other Cities,33_to_37,FEMALE
15590211,2017-10-06,Other Cities,28_to_32,MALE
20743196,2017-10-07,HCMC,23_to_27,MALE
19973659,2017-10-07,HCMC,28_to_32,MALE
39800520,2017-10-08,HN,28_to_32,MALE
35887106,2017-10-08,Other Cities,23_to_27,FEMALE
39255138,2017-10-09,Other Cities,23_to_27,MALE
33985988,2017-10-09,Other Cities,28_to_32,FEMALE
35811124,2017-10-10,HN,28_to_32,MALE
37560218,2017-10-10,HCMC,28_to_32,FEMALE
27123604,2017-10-11,Other Cities,23_to_27,MALE
19069402,2017-10-11,HCMC,33_to_37,MALE
33522694,2017-10-12,Other Cities,28_to_32,MALE
33217015,2017-10-12,HCMC,28_to_32,MALE
22533971,2017-10-13,HCMC,28_to_32,MALE
40116853,2017-10-13,HN,23_to_27,MALE
24741067,2017-10-13,Other Cities,23_to_27,FEMALE
39008983,2017-10-13,Other Cities,18_to_22,MALE
32037871,2017-10-13,Other Cities,23_to_27,FEMALE
35650622,2017-10-13,Other Cities,33_to_37,FEMALE
39861516,2017-10-13,HN,33_to_37,MALE
40119328,2017-10-14,HCMC,23_to_27,MALE
36865812,2017-10-14,HCMC,28_to_32,MALE
38664410,2017-10-15,Other Cities,28_to_32,FEMALE
39548584,2017-10-15,HN,28_to_32,MALE
39015822,2017-10-16,Other Cities,28_to_32,FEMALE
19699278,2017-10-16,Other Cities,33_to_37,MALE
24113675,2017-10-17,Other Cities,23_to_27,MALE
40117622,2017-10-17,Other Cities,33_to_37,FEMALE
37372949,2017-10-18,HCMC,33_to_37,MALE
6166827,2017-10-18,HCMC,33_to_37,MALE
26282299,2017-10-18,HCMC,23_to_27,FEMALE
40143872,2017-10-18,Other Cities,23_to_27,MALE
40144284,2017-10-18,HCMC,>37,MALE
40134499,2017-10-18,HCMC,23_to_27,MALE
40126111,2017-10-18,Other Cities,18_to_22,MALE
1299282,2017-10-19,Other Cities,28_to_32,MALE
40146984,2017-10-19,HN,23_to_27,FEMALE
14844588,2017-10-19,Other Cities,33_to_37,MALE
36312953,2017-10-20,HCMC,28_to_32,MALE
39874072,2017-10-20,HCMC,23_to_27,MALE
40142459,2017-10-20,HCMC,23_to_27,MALE
39790530,2017-10-20,HN,unknown,MALE
38750181,2017-10-20,HCMC,18_to_22,MALE
40154214,2017-10-21,Other Cities,28_to_32,MALE
39323785,2017-10-22,HN,28_to_32,MALE
6629521,2017-10-23,Other Cities,unknown,MALE
39484686,2017-10-24,Other Cities,33_to_37,FEMALE
39912791,2017-10-24,HCMC,33_to_37,FEMALE
40171029,2017-10-24,Other Cities,28_to_32,MALE
39819942,2017-10-25,Other Cities,28_to_32,FEMALE
40179392,2017-10-25,HCMC,>37,MALE
35606357,2017-10-26,HCMC,23_to_27,FEMALE
121072,2017-10-26,Other Cities,unknown,MALE
32420611,2017-10-27,Other Cities,33_to_37,FEMALE
27937056,2017-10-28,HCMC,33_to_37,MALE
15465599,2017-10-28,Other Cities,23_to_27,MALE
40194194,2017-10-29,HCMC,28_to_32,MALE
8929590,2017-10-29,HCMC,23_to_27,MALE
40202257,2017-10-30,HCMC,28_to_32,MALE
36779582,2017-10-30,Other Cities,18_to_22,MALE
40179705,2017-10-30,HCMC,23_to_27,FEMALE
40136161,2017-10-30,HN,33_to_37,MALE
24996915,2017-10-31,Other Cities,28_to_32,FEMALE
36621913,2017-10-31,HCMC,18_to_22,FEMALE
38391287,2017-10-31,Other Cities,28_to_32,MALE
40179354,2017-10-31,Other Cities,28_to_32,MALE
34432918,2017-10-31,HN,>37,MALE
20155300,2017-11-01,Other Cities,28_to_32,FEMALE
34091726,2017-11-01,Other Cities,28_to_32,MALE
14616209,2017-11-01,HCMC,23_to_27,MALE
40211983,2017-11-01,Other Cities,unknown,MALE
40138890,2017-11-01,HCMC,>37,FEMALE
40103746,2017-11-01,Other Cities,28_to_32,FEMALE
39097160,2017-11-01,HCMC,33_to_37,FEMALE
40187882,2017-11-01,Other Cities,23_to_27,FEMALE
27212966,2017-11-02,HCMC,28_to_32,FEMALE
40183554,2017-11-02,Other Cities,33_to_37,FEMALE
40201656,2017-11-03,HCMC,28_to_32,FEMALE
40238595,2017-11-04,HCMC,>37,MALE
1279700,2017-11-06,Other Cities,unknown,MALE
40255325,2017-11-07,HCMC,28_to_32,FEMALE
40220527,2017-11-08,HCMC,28_to_32,MALE
39854253,2017-11-09,HCMC,unknown,MALE
40260466,2017-11-10,HCMC,23_to_27,FEMALE
8717159,2017-11-10,Other Cities,28_to_32,FEMALE
40177719,2017-11-10,HCMC,23_to_27,FEMALE
26784001,2017-11-10,HCMC,33_to_37,FEMALE
40277252,2017-11-10,Other Cities,33_to_37,MALE
38854092,2017-11-10,HCMC,28_to_32,MALE
40141333,2017-11-10,HCMC,28_to_32,MALE
39583074,2017-11-11,HCMC,28_to_32,MALE
39573887,2017-11-11,Other Cities,23_to_27,MALE
27871473,2017-11-12,HCMC,28_to_32,FEMALE
5047202,2017-11-12,HCMC,33_to_37,MALE
40286979,2017-11-12,HCMC,18_to_22,MALE
3296657,2017-11-12,Other Cities,28_to_32,FEMALE
35104233,2017-11-12,Other Cities,28_to_32,MALE
30818463,2017-11-13,Other Cities,28_to_32,FEMALE
37283104,2017-11-13,Other Cities,unknown,MALE
7978175,2017-11-13,HCMC,unknown,FEMALE
40296654,2017-11-13,Other Cities,unknown,MALE
40110679,2017-11-14,HCMC,28_to_32,MALE
40258589,2017-11-14,Other Cities,unknown,MALE
40296539,2017-11-14,Other Cities,28_to_32,FEMALE
40315158,2017-11-15,HCMC,28_to_32,MALE
40320656,2017-11-16,Other Cities,23_to_27,FEMALE
40325693,2017-11-16,Other Cities,33_to_37,FEMALE
40315779,2017-11-16,HCMC,28_to_32,MALE
32075276,2017-11-16,Other Cities,33_to_37,FEMALE
27306129,2017-11-17,Other Cities,28_to_32,MALE
39811547,2017-11-17,Other Cities,23_to_27,MALE
39685112,2017-11-17,HCMC,23_to_27,MALE
40297145,2017-11-18,HCMC,23_to_27,MALE
40315493,2017-11-18,HN,23_to_27,FEMALE
39154541,2017-11-18,Other Cities,unknown,FEMALE
40307981,2017-11-18,HN,23_to_27,MALE
40238136,2017-11-19,HN,23_to_27,MALE
40355094,2017-11-19,HCMC,23_to_27,MALE
35696392,2017-11-19,HCMC,33_to_37,FEMALE
40364543,2017-11-20,HCMC,23_to_27,FEMALE
40351755,2017-11-20,Other Cities,23_to_27,MALE
40321999,2017-11-20,Other Cities,23_to_27,MALE
40366737,2017-11-20,HN,23_to_27,MALE
39492523,2017-11-20,Other Cities,33_to_37,MALE
9068435,2017-11-20,Other Cities,33_to_37,MALE
40328397,2017-11-20,Other Cities,33_to_37,MALE
40322140,2017-11-20,Other Cities,23_to_27,MALE
40365581,2017-11-20,Other Cities,33_to_37,FEMALE
40344167,2017-11-20,HN,23_to_27,MALE
27411483,2017-11-20,HCMC,33_to_37,MALE
21039772,2017-11-20,Other Cities,23_to_27,FEMALE
27208628,2017-11-20,HN,33_to_37,FEMALE
13995722,2017-11-21,Other Cities,23_to_27,MALE
36127040,2017-11-21,HCMC,23_to_27,FEMALE
17135824,2017-11-21,HCMC,23_to_27,FEMALE
40155573,2017-11-21,HCMC,23_to_27,FEMALE
40362358,2017-11-21,Other Cities,>37,MALE
40371369,2017-11-21,Other Cities,28_to_32,FEMALE
39748637,2017-11-21,HCMC,18_to_22,MALE
40365286,2017-11-22,HCMC,28_to_32,FEMALE
16903172,2017-11-22,HCMC,28_to_32,FEMALE
40382764,2017-11-22,Other Cities,28_to_32,MALE
12956202,2017-11-22,HN,23_to_27,MALE
40388894,2017-11-23,HCMC,18_to_22,MALE
25048232,2017-11-23,HCMC,23_to_27,MALE
40391666,2017-11-24,HN,33_to_37,FEMALE
35015295,2017-11-24,HCMC,23_to_27,MALE
21426818,2017-11-24,HN,33_to_37,FEMALE
40281315,2017-11-24,Other Cities,28_to_32,FEMALE
40346993,2017-11-24,HCMC,33_to_37,FEMALE
38677681,2017-11-24,HCMC,23_to_27,MALE
26744654,2017-11-24,HCMC,23_to_27,MALE
35757810,2017-11-24,Other Cities,23_to_27,FEMALE
18494209,2017-11-24,HCMC,33_to_37,FEMALE
40398926,2017-11-24,Other Cities,28_to_32,MALE
40392307,2017-11-24,HCMC,23_to_27,MALE
29316937,2017-11-25,Other Cities,unknown,MALE
40415173,2017-11-25,Other Cities,28_to_32,FEMALE
35659735,2017-11-25,Other Cities,unknown,FEMALE
36442373,2017-11-26,HN,28_to_32,FEMALE
