user_id,Age,Gender,Location,cohort_year,First_tran_date,total_txn,total_amount,revenue,active_months,carrier_mode,AOV
52755228,>37,FEMALE,Other Cities,2020,2020-01-21,1,20000.0,600.0,1,Mobifone,20000.0
2925202,33_to_37,FEMALE,HCMC,2018,2018-12-12,1,10000.0,300.0,1,Mobifone,10000.0
42430545,33_to_37,MALE,HCMC,2020,2020-06-18,1,20000.0,400.0,1,Viettel,20000.0
40955460,23_to_27,MALE,HCMC,2019,2019-09-20,1,10000.0,300.0,1,Mobifone,10000.0
46884350,33_to_37,MALE,Other Cities,2020,2020-01-11,1,20000.0,400.0,1,Viettel,20000.0
55724640,18_to_22,FEMALE,Other Cities,2020,2020-05-02,1,50000.0,1000.0,1,Viettel,50000.0
18325817,33_to_37,FEMALE,HCMC,2020,2020-12-15,1,20000.0,400.0,1,Viettel,20000.0
49672496,33_to_37,FEMALE,HCMC,2020,2020-01-24,1,10000.0,300.0,1,Mobifone,10000.0
57672726,33_to_37,MALE,HCMC,2020,2020-08-06,1,10000.0,200.0,1,Viettel,10000.0
49195821,23_to_27,MALE,Other Cities,2019,2019-10-30,1,10000.0,200.0,1,Viettel,10000.0
36710670,23_to_27,MALE,Other Cities,2016,2016-12-03,1,20000.0,400.0,1,Viettel,20000.0
40309622,28_to_32,FEMALE,Other Cities,2020,2020-06-01,1,20000.0,400.0,1,Viettel,20000.0
46506511,33_to_37,FEMALE,HCMC,2020,2020-11-02,2,200000.0,6000.0,1,Vietnamobile,100000.0
14991800,23_to_27,FEMALE,Other Cities,2020,2020-01-19,1,50000.0,2000.0,1,Vinaphone,50000.0
58114236,unknown,MALE,Other Cities,2020,2020-08-24,1,20000.0,400.0,1,Viettel,20000.0
49606940,unknown,FEMALE,Other Cities,2019,2019-09-27,1,50000.0,1500.0,1,Mobifone,50000.0
58206618,unknown,FEMALE,Other Cities,2020,2020-08-28,1,30000.0,1200.0,1,Vinaphone,30000.0
45311371,28_to_32,MALE,HN,2019,2019-11-26,1,100000.0,2000.0,1,Viettel,100000.0
53780398,28_to_32,MALE,Other Cities,2020,2020-06-01,1,100000.0,2000.0,1,Viettel,100000.0
42625022,23_to_27,FEMALE,HN,2018,2018-07-20,1,100000.0,3000.0,1,Mobifone,100000.0
50402249,28_to_32,MALE,Other Cities,2019,2019-11-03,1,50000.0,1500.0,1,Mobifone,50000.0
47452000,28_to_32,MALE,Other Cities,2019,2019-12-13,1,50000.0,2000.0,1,Vietnamobile,50000.0
48909769,28_to_32,MALE,Other Cities,2019,2019-08-24,1,20000.0,400.0,1,Viettel,20000.0
54613619,23_to_27,FEMALE,Other Cities,2020,2020-04-19,1,100000.0,2000.0,1,Viettel,100000.0
56998683,unknown,MALE,Other Cities,2020,2020-09-26,1,100000.0,4000.0,1,Vinaphone,100000.0
56037912,23_to_27,FEMALE,Other Cities,2020,2020-09-10,1,200000.0,4000.0,1,Viettel,200000.0
59430751,unknown,MALE,Other Cities,2020,2020-10-21,1,10000.0,200.0,1,Viettel,10000.0
20065800,>37,FEMALE,HCMC,2018,2018-03-26,1,50000.0,1500.0,1,Mobifone,50000.0
53064482,>37,FEMALE,HCMC,2020,2020-02-01,1,100000.0,3000.0,1,Mobifone,100000.0
56408197,>37,FEMALE,Other Cities,2020,2020-06-22,1,20000.0,800.0,1,Vinaphone,20000.0
52852418,>37,MALE,Other Cities,2020,2020-01-28,1,50000.0,1500.0,1,Mobifone,50000.0
11883809,23_to_27,FEMALE,HCMC,2018,2018-08-08,1,20000.0,600.0,1,Mobifone,20000.0
56354395,unknown,FEMALE,Other Cities,2020,2020-06-09,2,200000.0,6000.0,1,Viettel,100000.0
32993173,28_to_32,FEMALE,HCMC,2019,2019-01-28,1,100000.0,3000.0,1,Mobifone,100000.0
38766696,28_to_32,MALE,HCMC,2017,2017-08-31,1,20000.0,600.0,1,Mobifone,20000.0
43825477,18_to_22,FEMALE,Other Cities,2018,2018-11-28,1,10000.0,300.0,1,Mobifone,10000.0
45187137,33_to_37,MALE,Other Cities,2019,2019-01-26,1,40000.0,800.0,1,Viettel,40000.0
27072108,33_to_37,FEMALE,Other Cities,2020,2020-04-09,1,100000.0,2000.0,1,Viettel,100000.0
53290563,18_to_22,MALE,HN,2020,2020-02-06,1,10000.0,400.0,1,Vinaphone,10000.0
54616182,18_to_22,FEMALE,HN,2020,2020-08-10,1,20000.0,400.0,1,Viettel,20000.0
35861964,23_to_27,MALE,HN,2018,2018-08-11,1,50000.0,1000.0,1,Viettel,50000.0
42474876,23_to_27,FEMALE,HN,2018,2018-07-18,1,20000.0,400.0,1,Viettel,20000.0
39733911,28_to_32,MALE,HN,2017,2017-08-19,1,50000.0,1000.0,1,Viettel,50000.0
24095119,18_to_22,FEMALE,Other Cities,2020,2020-09-12,1,20000.0,400.0,1,Viettel,20000.0
42057018,18_to_22,MALE,Other Cities,2019,2019-09-20,1,10000.0,200.0,1,Viettel,10000.0
43173700,18_to_22,MALE,Other Cities,2019,2019-08-22,1,100000.0,2000.0,1,Viettel,100000.0
42251440,23_to_27,FEMALE,Other Cities,2020,2020-12-16,1,50000.0,2000.0,1,Vinaphone,50000.0
48304452,28_to_32,MALE,Other Cities,2020,2020-04-04,1,10000.0,300.0,1,Mobifone,10000.0
42578390,28_to_32,MALE,Other Cities,2020,2020-02-03,1,10000.0,400.0,1,Vinaphone,10000.0
58244768,33_to_37,FEMALE,HCMC,2020,2020-08-30,1,20000.0,400.0,1,Viettel,20000.0
57763228,18_to_22,MALE,Other Cities,2020,2020-08-19,1,50000.0,2000.0,1,Vinaphone,50000.0
38412246,unknown,MALE,Other Cities,2019,2019-10-19,1,50000.0,1000.0,1,Viettel,50000.0
44496511,unknown,FEMALE,Other Cities,2018,2018-12-10,1,10000.0,400.0,1,Vinaphone,10000.0
60714862,unknown,MALE,Other Cities,2020,2020-12-01,1,100000.0,2000.0,1,Viettel,100000.0
5185612,unknown,MALE,Other Cities,2020,2020-11-20,1,10000.0,200.0,1,Viettel,10000.0
39975218,28_to_32,MALE,Other Cities,2019,2019-01-31,1,50000.0,2000.0,1,Vietnamobile,50000.0
49770643,28_to_32,MALE,Other Cities,2019,2019-11-23,1,50000.0,2000.0,1,Vinaphone,50000.0
47311509,unknown,MALE,Other Cities,2019,2019-10-13,1,200000.0,4000.0,1,Viettel,200000.0
52261150,unknown,FEMALE,Other Cities,2020,2020-09-07,1,10000.0,400.0,1,Vinaphone,10000.0
49061639,unknown,MALE,Other Cities,2019,2019-10-25,1,20000.0,800.0,1,Vietnamobile,20000.0
19833675,unknown,FEMALE,Other Cities,2020,2020-12-16,1,30000.0,900.0,1,Mobifone,30000.0
59864159,unknown,FEMALE,Other Cities,2020,2020-10-30,1,20000.0,400.0,1,Viettel,20000.0
52983859,>37,MALE,HN,2020,2020-04-30,2,150000.0,6000.0,1,Vinaphone,75000.0
26044331,>37,FEMALE,HN,2020,2020-04-23,1,100000.0,2000.0,1,Viettel,100000.0
56727564,>37,FEMALE,HN,2020,2020-07-02,1,10000.0,400.0,1,Vietnamobile,10000.0
39897036,28_to_32,FEMALE,HCMC,2018,2018-12-26,1,50000.0,2000.0,1,Vinaphone,50000.0
46660691,28_to_32,FEMALE,HCMC,2019,2019-11-02,1,20000.0,600.0,1,Mobifone,20000.0
11502312,28_to_32,MALE,HCMC,2020,2020-07-04,1,20000.0,400.0,1,Viettel,20000.0
34171716,23_to_27,MALE,HN,2018,2018-05-12,1,50000.0,2000.0,1,Vinaphone,50000.0
28857771,33_to_37,FEMALE,HCMC,2017,2017-12-06,1,10000.0,300.0,1,Mobifone,10000.0
52574543,33_to_37,MALE,HCMC,2020,2020-01-18,1,30000.0,600.0,1,Viettel,30000.0
50135102,23_to_27,FEMALE,Other Cities,2020,2020-03-22,1,10000.0,300.0,1,Mobifone,10000.0
51105567,33_to_37,MALE,Other Cities,2020,2020-08-22,1,20000.0,400.0,1,Viettel,20000.0
43287773,28_to_32,MALE,HN,2018,2018-09-12,1,20000.0,400.0,1,Viettel,20000.0
50328478,33_to_37,MALE,HCMC,2020,2020-10-18,1,10000.0,300.0,1,Mobifone,10000.0
35864241,33_to_37,MALE,HCMC,2020,2020-12-17,1,20000.0,600.0,1,Mobifone,20000.0
41585383,23_to_27,FEMALE,Other Cities,2018,2018-04-12,1,10000.0,300.0,1,Mobifone,10000.0
45754267,28_to_32,MALE,Other Cities,2020,2020-03-03,1,50000.0,1000.0,1,Viettel,50000.0
50035647,unknown,FEMALE,Other Cities,2019,2019-10-18,1,10000.0,300.0,1,Mobifone,10000.0
56438078,unknown,MALE,Other Cities,2020,2020-07-23,1,20000.0,400.0,1,Viettel,20000.0
54625716,18_to_22,FEMALE,Other Cities,2020,2020-03-21,1,50000.0,1000.0,1,Viettel,50000.0
40706763,18_to_22,MALE,Other Cities,2017,2017-12-31,1,100000.0,2000.0,1,Viettel,100000.0
52487054,18_to_22,MALE,Other Cities,2020,2020-01-12,1,50000.0,1000.0,1,Viettel,50000.0
55821393,unknown,MALE,Other Cities,2020,2020-05-08,1,50000.0,1000.0,1,Viettel,50000.0
51851023,unknown,FEMALE,Other Cities,2019,2019-12-26,1,10000.0,300.0,1,Mobifone,10000.0
49952246,unknown,MALE,Other Cities,2020,2020-07-10,1,20000.0,600.0,1,Mobifone,20000.0
46000728,28_to_32,FEMALE,Other Cities,2019,2019-04-29,1,20000.0,600.0,1,Mobifone,20000.0
36527126,18_to_22,FEMALE,Other Cities,2020,2020-12-11,1,100000.0,2000.0,1,Viettel,100000.0
58449289,unknown,FEMALE,Other Cities,2020,2020-10-14,1,20000.0,400.0,1,Viettel,20000.0
30819858,28_to_32,MALE,HN,2019,2019-01-07,1,200000.0,8000.0,1,Vinaphone,200000.0
45518494,23_to_27,MALE,HN,2019,2019-02-06,1,10000.0,400.0,1,Vinaphone,10000.0
51983877,unknown,MALE,HN,2020,2020-06-07,1,10000.0,200.0,1,Viettel,10000.0
58665486,unknown,FEMALE,Other Cities,2020,2020-10-06,1,100000.0,2000.0,1,Viettel,100000.0
60994980,unknown,FEMALE,Other Cities,2020,2020-12-17,1,10000.0,200.0,1,Viettel,10000.0
48443527,unknown,FEMALE,Other Cities,2019,2019-08-01,1,100000.0,2000.0,1,Viettel,100000.0
7668238,unknown,MALE,Other Cities,2020,2020-03-23,1,100000.0,3000.0,1,Mobifone,100000.0
47401279,unknown,MALE,Other Cities,2020,2020-12-16,1,30000.0,900.0,1,Mobifone,30000.0
7446318,28_to_32,MALE,HCMC,2018,2018-04-09,1,10000.0,400.0,1,Vietnamobile,10000.0
47567839,>37,FEMALE,HCMC,2020,2020-01-08,1,100000.0,3000.0,1,Mobifone,100000.0
44973576,28_to_32,MALE,HCMC,2019,2019-10-09,1,20000.0,600.0,1,Mobifone,20000.0
53611721,>37,FEMALE,Other Cities,2020,2020-02-18,1,50000.0,2000.0,1,Vinaphone,50000.0
45366541,23_to_27,MALE,HCMC,2019,2019-06-05,1,50000.0,1000.0,1,Viettel,50000.0
40522344,18_to_22,FEMALE,HCMC,2017,2017-12-08,1,10000.0,300.0,1,Mobifone,10000.0
39746885,18_to_22,MALE,HCMC,2020,2020-11-12,1,20000.0,400.0,1,Viettel,20000.0
50321203,23_to_27,MALE,HCMC,2019,2019-12-30,1,20000.0,400.0,1,Viettel,20000.0
5031568,28_to_32,FEMALE,HCMC,2018,2018-10-21,1,30000.0,900.0,1,Mobifone,30000.0
3945743,28_to_32,MALE,HN,2019,2019-11-06,2,350000.0,7500.0,1,Mobifone,175000.0
36606590,23_to_27,FEMALE,Other Cities,2019,2019-05-03,1,10000.0,400.0,1,Vinaphone,10000.0
38870849,>37,MALE,Other Cities,2019,2019-06-18,1,10000.0,200.0,1,Viettel,10000.0
56356953,33_to_37,FEMALE,HCMC,2020,2020-10-10,1,50000.0,1000.0,1,Viettel,50000.0
34051207,33_to_37,FEMALE,HCMC,2019,2019-05-17,1,50000.0,1000.0,1,Viettel,50000.0
4814015,33_to_37,MALE,Other Cities,2020,2020-01-02,1,10000.0,200.0,1,Viettel,10000.0
1362547,23_to_27,MALE,HCMC,2018,2018-04-25,1,500000.0,20000.0,1,Vietnamobile,500000.0
40942011,23_to_27,MALE,HN,2018,2018-05-07,1,10000.0,200.0,1,Viettel,10000.0
45888461,23_to_27,MALE,HN,2019,2019-06-26,1,50000.0,2000.0,1,Vinaphone,50000.0
44480985,28_to_32,FEMALE,HN,2020,2020-01-11,1,50000.0,1500.0,1,Mobifone,50000.0
54082591,23_to_27,FEMALE,Other Cities,2020,2020-03-30,1,50000.0,1000.0,1,Viettel,50000.0
21447878,28_to_32,MALE,Other Cities,2019,2019-03-16,1,50000.0,1500.0,1,Mobifone,50000.0
57148803,33_to_37,MALE,HCMC,2020,2020-07-15,1,50000.0,2000.0,1,Vinaphone,50000.0
49364905,33_to_37,MALE,HCMC,2020,2020-10-12,1,50000.0,2000.0,1,Vietnamobile,50000.0
49647441,18_to_22,FEMALE,Other Cities,2020,2020-04-08,1,20000.0,600.0,1,Mobifone,20000.0
45758461,33_to_37,FEMALE,HCMC,2020,2020-10-07,1,50000.0,1000.0,1,Viettel,50000.0
38716292,23_to_27,MALE,Other Cities,2019,2019-12-27,1,100000.0,2000.0,1,Viettel,100000.0
44126848,23_to_27,FEMALE,Other Cities,2020,2020-07-09,1,100000.0,4000.0,1,Vinaphone,100000.0
43883351,23_to_27,MALE,Other Cities,2018,2018-11-26,1,10000.0,200.0,1,Viettel,10000.0
8007865,28_to_32,FEMALE,Other Cities,2018,2018-12-13,1,10000.0,400.0,1,Vinaphone,10000.0
51314258,unknown,MALE,Other Cities,2020,2020-07-05,1,10000.0,400.0,1,Vietnamobile,10000.0
54478908,unknown,FEMALE,Other Cities,2020,2020-05-02,1,20000.0,600.0,1,Mobifone,20000.0
58849779,unknown,MALE,Other Cities,2020,2020-10-06,1,50000.0,1000.0,1,Viettel,50000.0
56685575,unknown,MALE,Other Cities,2020,2020-08-08,1,50000.0,1000.0,1,Viettel,50000.0
59456393,unknown,MALE,Other Cities,2020,2020-11-20,1,50000.0,2000.0,1,Vietnamobile,50000.0
3412421,unknown,FEMALE,Other Cities,2020,2020-05-07,1,50000.0,1500.0,1,Mobifone,50000.0
48942644,18_to_22,FEMALE,Other Cities,2020,2020-04-05,1,10000.0,300.0,1,Mobifone,10000.0
54415786,23_to_27,FEMALE,Other Cities,2020,2020-03-14,1,100000.0,2000.0,1,Viettel,100000.0
2505215,18_to_22,FEMALE,Other Cities,2019,2019-12-31,1,10000.0,200.0,1,Viettel,10000.0
48354647,23_to_27,MALE,Other Cities,2020,2020-11-25,1,20000.0,600.0,1,Mobifone,20000.0
45031439,23_to_27,FEMALE,Other Cities,2019,2019-03-24,1,30000.0,600.0,1,Viettel,30000.0
38688616,unknown,FEMALE,Other Cities,2017,2017-04-27,1,30000.0,600.0,1,Viettel,30000.0
49965570,unknown,FEMALE,Other Cities,2020,2020-12-18,1,20000.0,400.0,1,Viettel,20000.0
44739094,23_to_27,FEMALE,HN,2019,2019-07-31,1,2500000.0,50000.0,1,Viettel,2500000.0
44692525,23_to_27,FEMALE,HCMC,2019,2019-09-07,1,20000.0,600.0,1,Mobifone,20000.0
40227616,23_to_27,MALE,HCMC,2019,2019-09-09,1,50000.0,1500.0,1,Mobifone,50000.0
12352397,>37,FEMALE,Other Cities,2019,2019-12-28,1,30000.0,900.0,1,Mobifone,30000.0
43247458,28_to_32,MALE,HCMC,2019,2019-02-18,1,50000.0,1500.0,1,Mobifone,50000.0
31197161,18_to_22,MALE,HCMC,2020,2020-05-31,1,100000.0,2000.0,1,Viettel,100000.0
38239967,23_to_27,MALE,HCMC,2019,2019-07-31,1,100000.0,2000.0,1,Viettel,100000.0
40064157,23_to_27,MALE,HCMC,2017,2017-10-20,1,20000.0,400.0,1,Viettel,20000.0
56807657,>37,FEMALE,HN,2020,2020-12-08,1,10000.0,200.0,1,Viettel,10000.0
39340639,28_to_32,MALE,HCMC,2017,2017-07-13,1,50000.0,1000.0,1,Viettel,50000.0
42994498,33_to_37,FEMALE,Other Cities,2018,2018-08-21,1,50000.0,1500.0,1,Mobifone,50000.0
41598170,33_to_37,MALE,Other Cities,2020,2020-05-27,1,50000.0,2000.0,1,Vinaphone,50000.0
54356773,33_to_37,FEMALE,Other Cities,2020,2020-06-15,1,20000.0,400.0,1,Viettel,20000.0
54224458,33_to_37,MALE,Other Cities,2020,2020-03-07,1,50000.0,1000.0,1,Viettel,50000.0
47818158,33_to_37,FEMALE,Other Cities,2020,2020-08-12,1,100000.0,3000.0,1,Mobifone,100000.0
41204558,33_to_37,MALE,HCMC,2019,2019-01-13,1,100000.0,4000.0,1,Vinaphone,100000.0
26685388,18_to_22,MALE,Other Cities,2020,2020-01-08,1,50000.0,1500.0,1,Mobifone,50000.0
46497352,18_to_22,MALE,Other Cities,2020,2020-11-30,1,10000.0,200.0,1,Viettel,10000.0
55675305,18_to_22,MALE,Other Cities,2020,2020-08-18,1,10000.0,200.0,1,Viettel,10000.0
47012875,23_to_27,MALE,Other Cities,2020,2020-08-05,1,30000.0,600.0,1,Viettel,30000.0
54587940,23_to_27,MALE,Other Cities,2020,2020-03-20,1,30000.0,600.0,1,Viettel,30000.0
41402333,23_to_27,MALE,Other Cities,2018,2018-03-31,1,100000.0,2000.0,1,Viettel,100000.0
40573951,23_to_27,MALE,Other Cities,2019,2019-07-10,1,20000.0,400.0,1,Viettel,20000.0
14082586,28_to_32,MALE,Other Cities,2019,2019-05-04,1,50000.0,2000.0,1,Vinaphone,50000.0
27246702,28_to_32,FEMALE,Other Cities,2019,2019-02-20,1,10000.0,200.0,1,Viettel,10000.0
19866445,28_to_32,MALE,Other Cities,2019,2019-08-10,1,10000.0,200.0,1,Viettel,10000.0
48057102,28_to_32,FEMALE,Other Cities,2019,2019-07-31,1,30000.0,900.0,1,Mobifone,30000.0
52285879,unknown,MALE,Other Cities,2020,2020-08-01,1,10000.0,400.0,1,Vinaphone,10000.0
29039829,unknown,MALE,Other Cities,2020,2020-12-16,1,10000.0,200.0,1,Viettel,10000.0
58729446,unknown,MALE,Other Cities,2020,2020-11-03,1,100000.0,2000.0,1,Viettel,100000.0
37557731,unknown,FEMALE,Other Cities,2019,2019-10-23,1,100000.0,3000.0,1,Mobifone,100000.0
2196027,unknown,FEMALE,Other Cities,2020,2020-10-13,1,100000.0,2000.0,1,Viettel,100000.0
46094951,23_to_27,FEMALE,Other Cities,2019,2019-11-22,1,20000.0,400.0,1,Viettel,20000.0
30147552,28_to_32,MALE,Other Cities,2018,2018-07-18,1,50000.0,1000.0,1,Viettel,50000.0
61154685,unknown,MALE,Other Cities,2020,2020-12-19,1,50000.0,1000.0,1,Viettel,50000.0
52934247,unknown,MALE,Other Cities,2020,2020-11-21,1,50000.0,1000.0,1,Viettel,50000.0
46492324,28_to_32,MALE,Other Cities,2020,2020-03-13,1,100000.0,2000.0,1,Viettel,100000.0
9596916,unknown,MALE,Other Cities,2020,2020-12-06,1,20000.0,400.0,1,Viettel,20000.0
45401512,23_to_27,FEMALE,HCMC,2019,2019-11-10,1,20000.0,600.0,1,Mobifone,20000.0
38598670,>37,MALE,HN,2020,2020-06-08,1,100000.0,2000.0,1,Viettel,100000.0
49274151,18_to_22,MALE,HCMC,2019,2019-10-04,1,10000.0,300.0,1,Mobifone,10000.0
36644123,23_to_27,FEMALE,HCMC,2016,2016-11-24,1,30000.0,600.0,1,Viettel,30000.0
46350952,23_to_27,FEMALE,HCMC,2019,2019-05-04,1,20000.0,400.0,1,Viettel,20000.0
46027524,28_to_32,FEMALE,HCMC,2019,2019-02-24,1,20000.0,600.0,1,Mobifone,20000.0
43346503,28_to_32,MALE,HCMC,2019,2019-12-11,1,20000.0,400.0,1,Viettel,20000.0
5907177,33_to_37,FEMALE,HCMC,2019,2019-11-25,1,50000.0,1500.0,1,Mobifone,50000.0
56083909,28_to_32,MALE,HCMC,2020,2020-05-22,1,10000.0,200.0,1,Viettel,10000.0
52704502,18_to_22,FEMALE,Other Cities,2020,2020-04-13,1,10000.0,400.0,1,Vinaphone,10000.0
51171636,28_to_32,FEMALE,Other Cities,2019,2019-11-27,1,10000.0,400.0,1,Vinaphone,10000.0
53167326,23_to_27,MALE,HCMC,2020,2020-02-08,1,20000.0,800.0,1,Vinaphone,20000.0
55526503,33_to_37,MALE,HN,2020,2020-04-23,1,20000.0,400.0,1,Viettel,20000.0
46989946,33_to_37,MALE,Other Cities,2019,2019-05-21,1,50000.0,1500.0,1,Mobifone,50000.0
46704862,23_to_27,MALE,HN,2019,2019-08-01,1,30000.0,600.0,1,Viettel,30000.0
39616380,28_to_32,FEMALE,HN,2017,2017-07-28,1,100000.0,2000.0,1,Viettel,100000.0
32758922,28_to_32,FEMALE,HN,2019,2019-06-30,1,10000.0,400.0,1,Vinaphone,10000.0
32453835,33_to_37,FEMALE,HCMC,2019,2019-11-02,1,100000.0,3000.0,1,Mobifone,100000.0
50253023,33_to_37,FEMALE,Other Cities,2019,2019-10-27,1,10000.0,300.0,1,Mobifone,10000.0
32046051,18_to_22,FEMALE,Other Cities,2019,2019-01-30,1,10000.0,300.0,1,Mobifone,10000.0
55845896,18_to_22,MALE,Other Cities,2020,2020-05-09,1,100000.0,2000.0,1,Viettel,100000.0
39997138,28_to_32,MALE,Other Cities,2019,2019-05-06,1,10000.0,200.0,1,Viettel,10000.0
57058925,33_to_37,MALE,Other Cities,2020,2020-07-11,1,10000.0,400.0,1,Vietnamobile,10000.0
49850599,unknown,MALE,Other Cities,2020,2020-09-17,1,20000.0,400.0,1,Viettel,20000.0
58117843,unknown,MALE,Other Cities,2020,2020-08-24,1,20000.0,600.0,1,Mobifone,20000.0
49857389,unknown,MALE,Other Cities,2019,2019-10-10,1,10000.0,200.0,1,Viettel,10000.0
51034041,unknown,MALE,Other Cities,2020,2020-12-13,1,10000.0,300.0,1,Mobifone,10000.0
56541645,unknown,MALE,Other Cities,2020,2020-10-19,1,20000.0,400.0,1,Viettel,20000.0
59021215,23_to_27,MALE,Other Cities,2020,2020-12-20,1,20000.0,600.0,1,Mobifone,20000.0
60424168,unknown,MALE,Other Cities,2020,2020-12-18,1,20000.0,400.0,1,Viettel,20000.0
2426818,23_to_27,MALE,Other Cities,2019,2019-10-22,1,50000.0,1000.0,1,Viettel,50000.0
60240784,unknown,MALE,Other Cities,2020,2020-11-14,1,10000.0,200.0,1,Viettel,10000.0
38905890,unknown,FEMALE,Other Cities,2019,2019-04-27,1,100000.0,3000.0,1,Mobifone,100000.0
41526179,unknown,FEMALE,Other Cities,2018,2018-12-31,1,10000.0,200.0,1,Viettel,10000.0
58748860,unknown,FEMALE,Other Cities,2020,2020-09-22,1,50000.0,1000.0,1,Viettel,50000.0
44198329,28_to_32,MALE,HCMC,2018,2018-11-12,1,10000.0,300.0,1,Mobifone,10000.0
51869159,18_to_22,MALE,HCMC,2019,2019-12-24,2,220000.0,4400.0,1,Viettel,110000.0
44152030,>37,MALE,Other Cities,2020,2020-03-29,1,100000.0,3000.0,1,Mobifone,100000.0
55624636,18_to_22,MALE,HCMC,2020,2020-05-19,1,20000.0,400.0,1,Viettel,20000.0
34413423,23_to_27,MALE,HCMC,2019,2019-02-19,1,50000.0,1500.0,1,Mobifone,50000.0
44484952,23_to_27,MALE,HCMC,2019,2019-02-24,1,20000.0,800.0,1,Vinaphone,20000.0
50382274,23_to_27,MALE,HCMC,2019,2019-11-16,1,10000.0,200.0,1,Viettel,10000.0
43232396,23_to_27,FEMALE,HCMC,2019,2019-07-29,1,20000.0,600.0,1,Mobifone,20000.0
40828017,23_to_27,FEMALE,HCMC,2018,2018-08-07,1,20000.0,400.0,1,Viettel,20000.0
42713783,>37,FEMALE,HN,2020,2020-07-30,1,10000.0,400.0,1,Vietnamobile,10000.0
48250393,33_to_37,MALE,HCMC,2019,2019-09-11,1,20000.0,600.0,1,Mobifone,20000.0
40316851,28_to_32,MALE,HCMC,2019,2019-02-09,1,200000.0,4000.0,1,Viettel,200000.0
48228500,23_to_27,MALE,HCMC,2019,2019-08-07,1,50000.0,1000.0,1,Viettel,50000.0
30459651,23_to_27,FEMALE,HCMC,2018,2018-03-31,1,300000.0,9000.0,1,Mobifone,300000.0
49159923,33_to_37,MALE,Other Cities,2019,2019-09-17,1,50000.0,2000.0,1,Vinaphone,50000.0
26994174,33_to_37,MALE,Other Cities,2018,2018-06-16,1,50000.0,2000.0,1,Vinaphone,50000.0
39397682,33_to_37,MALE,Other Cities,2019,2019-09-29,1,100000.0,2000.0,1,Viettel,100000.0
44092820,33_to_37,MALE,Other Cities,2019,2019-11-29,1,20000.0,400.0,1,Viettel,20000.0
40935248,33_to_37,FEMALE,Other Cities,2019,2019-04-03,1,20000.0,400.0,1,Viettel,20000.0
57287820,33_to_37,FEMALE,Other Cities,2020,2020-07-23,1,30000.0,600.0,1,Viettel,30000.0
49768245,33_to_37,FEMALE,Other Cities,2020,2020-01-18,1,10000.0,300.0,1,Mobifone,10000.0
19524586,33_to_37,FEMALE,Other Cities,2020,2020-10-16,1,10000.0,200.0,1,Viettel,10000.0
47363700,33_to_37,MALE,HCMC,2019,2019-06-14,1,10000.0,300.0,1,Mobifone,10000.0
42734410,33_to_37,MALE,HCMC,2020,2020-09-05,1,10000.0,200.0,1,Viettel,10000.0
41833303,23_to_27,MALE,Other Cities,2018,2018-09-14,1,20000.0,400.0,1,Viettel,20000.0
16505089,23_to_27,MALE,Other Cities,2020,2020-05-08,1,100000.0,4000.0,1,Vinaphone,100000.0
54343342,28_to_32,FEMALE,Other Cities,2020,2020-03-13,1,100000.0,2000.0,1,Viettel,100000.0
41185259,28_to_32,MALE,Other Cities,2018,2018-03-25,1,10000.0,200.0,1,Viettel,10000.0
43693399,28_to_32,FEMALE,Other Cities,2019,2019-01-14,1,20000.0,600.0,1,Mobifone,20000.0
36182716,unknown,FEMALE,HN,2017,2017-06-14,1,10000.0,400.0,1,Vietnamobile,10000.0
53355671,unknown,MALE,HN,2020,2020-09-15,1,10000.0,200.0,1,Viettel,10000.0
60724338,unknown,MALE,Other Cities,2020,2020-12-03,1,20000.0,800.0,1,Vietnamobile,20000.0
58928502,23_to_27,MALE,Other Cities,2020,2020-09-27,2,300000.0,7000.0,1,Mobifone,150000.0
40040393,23_to_27,FEMALE,Other Cities,2019,2019-09-15,1,50000.0,2000.0,1,Vinaphone,50000.0
44287000,18_to_22,MALE,Other Cities,2018,2018-11-18,1,30000.0,600.0,1,Viettel,30000.0
54747220,23_to_27,FEMALE,Other Cities,2020,2020-03-27,1,50000.0,1000.0,1,Viettel,50000.0
53604957,28_to_32,MALE,Other Cities,2020,2020-04-02,1,10000.0,400.0,1,Vinaphone,10000.0
11921353,28_to_32,MALE,Other Cities,2020,2020-05-18,1,20000.0,400.0,1,Viettel,20000.0
41274540,28_to_32,MALE,Other Cities,2019,2019-03-18,1,30000.0,600.0,1,Viettel,30000.0
47277781,unknown,MALE,Other Cities,2019,2019-10-07,2,300000.0,7000.0,1,Mobifone,150000.0
57549320,unknown,MALE,Other Cities,2020,2020-10-31,1,50000.0,1000.0,1,Viettel,50000.0
53318213,unknown,MALE,Other Cities,2020,2020-04-29,1,20000.0,400.0,1,Viettel,20000.0
49336789,unknown,MALE,Other Cities,2020,2020-12-16,1,20000.0,400.0,1,Viettel,20000.0
57675959,unknown,MALE,Other Cities,2020,2020-12-21,1,10000.0,400.0,1,Vinaphone,10000.0
46028159,18_to_22,FEMALE,HCMC,2019,2019-08-31,2,250000.0,10000.0,1,Vietnamobile,125000.0
59024813,unknown,FEMALE,Other Cities,2020,2020-10-02,1,50000.0,1000.0,1,Viettel,50000.0
2976722,unknown,FEMALE,Other Cities,2020,2020-08-07,1,50000.0,2000.0,1,Vinaphone,50000.0
